기간	자치구	행정동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상
2019.3/4	노원구	상계1동	계	40,359	1,217	1,404	1,563	2,086	2,840	2,819	2,421	2,899	2,636	3,462	3,542	3,741	3,360	2,138	1,517	1,281	830	355	160	41	47
2019.3/4	노원구	상계1동	한국인	40,192	1,213	1,404	1,561	2,085	2,825	2,794	2,396	2,883	2,615	3,452	3,523	3,727	3,357	2,134	1,514	1,278	829	355	159	41	47
2019.3/4	노원구	상계1동	외국인	167	4	-	2	1	15	25	25	16	21	10	19	14	3	4	3	3	1	-	1	-	-
2019.3/4	노원구	상계2동	계	21,358	472	615	781	1,283	1,748	1,762	1,216	1,317	1,360	1,983	2,061	2,010	1,655	1,067	747	639	380	171	55	23	13
2019.3/4	노원구	상계2동	한국인	21,178	470	612	779	1,282	1,727	1,742	1,193	1,296	1,336	1,964	2,036	1,994	1,653	1,066	747	639	380	171	55	23	13
2019.3/4	노원구	상계2동	외국인	180	2	3	2	1	21	20	23	21	24	19	25	16	2	1	-	-	-	-	-	-	-
2019.3/4	노원구	상계5동	계	25,704	517	717	917	1,405	1,792	1,840	1,350	1,515	1,647	2,382	2,434	2,333	2,074	1,477	1,231	1,031	587	286	110	33	26
2019.3/4	노원구	상계5동	한국인	25,563	513	714	912	1,403	1,782	1,823	1,329	1,497	1,637	2,368	2,421	2,313	2,071	1,476	1,231	1,031	587	286	110	33	26
2019.3/4	노원구	상계5동	외국인	141	4	3	5	2	10	17	21	18	10	14	13	20	3	1	-	-	-	-	-	-	-
2019.3/4	노원구	상계8동	계	24,086	1,529	1,248	1,091	1,281	1,237	1,439	2,403	2,809	2,039	2,084	1,676	1,360	1,276	884	655	488	348	165	54	16	4
2019.3/4	노원구	상계8동	한국인	24,035	1,529	1,248	1,091	1,280	1,234	1,435	2,392	2,800	2,032	2,079	1,674	1,355	1,274	882	655	488	348	165	54	16	4
2019.3/4	노원구	상계8동	외국인	51	-	-	-	1	3	4	11	9	7	5	2	5	2	2	-	-	-	-	-	-	-
2019.3/4	노원구	상계9동	계	22,002	709	910	1,011	1,385	1,478	1,287	1,334	1,707	1,703	2,110	1,977	1,686	1,627	1,047	749	584	396	209	71	19	3
2019.3/4	노원구	상계9동	한국인	21,916	708	906	1,011	1,383	1,473	1,277	1,317	1,698	1,690	2,106	1,973	1,674	1,625	1,045	749	584	395	209	71	19	3
2019.3/4	노원구	상계9동	외국인	86	1	4	-	2	5	10	17	9	13	4	4	12	2	2	-	-	1	-	-	-	-
2019.3/4	노원구	상계10동	계	16,736	567	543	625	921	1,238	1,227	1,292	1,345	1,159	1,571	1,576	1,339	1,210	748	484	372	296	157	51	10	5
2019.3/4	노원구	상계10동	한국인	16,671	566	539	625	919	1,232	1,218	1,276	1,338	1,153	1,568	1,570	1,336	1,208	748	484	372	296	157	51	10	5
2019.3/4	노원구	상계10동	외국인	65	1	4	-	2	6	9	16	7	6	3	6	3	2	-	-	-	-	-	-	-	-
2019.3/4	노원구	상계3.4동	계	25,946	486	823	838	1,262	1,578	1,563	1,216	1,532	1,659	2,290	2,297	2,463	2,328	1,671	1,430	1,297	754	303	94	35	27
2019.3/4	노원구	상계3.4동	한국인	25,819	482	820	838	1,262	1,573	1,550	1,198	1,519	1,648	2,275	2,279	2,450	2,319	1,669	1,428	1,297	753	303	94	35	27
2019.3/4	노원구	상계3.4동	외국인	127	4	3	-	-	5	13	18	13	11	15	18	13	9	2	2	-	1	-	-	-	-
2019.3/4	노원구	상계6.7동	계	34,834	1,358	1,511	1,534	1,866	2,337	2,430	2,370	2,875	2,732	3,289	3,003	2,729	2,282	1,493	1,068	878	590	335	119	30	5
2019.3/4	노원구	상계6.7동	한국인	34,673	1,353	1,508	1,533	1,863	2,317	2,398	2,341	2,857	2,717	3,277	2,993	2,722	2,280	1,490	1,068	878	590	335	119	30	4
2019.3/4	노원구	상계6.7동	외국인	161	5	3	1	3	20	32	29	18	15	12	10	7	2	3	-	-	-	-	-	-	1
2019.3/4	노원구	중계2.3동	계	37,108	1,085	1,350	1,486	2,109	2,422	2,178	2,024	2,640	2,857	3,537	3,010	2,840	2,740	1,950	1,742	1,509	967	461	150	37	14
2019.3/4	노원구	중계2.3동	한국인	36,944	1,082	1,350	1,485	2,108	2,412	2,162	1,999	2,616	2,841	3,520	2,986	2,828	2,728	1,950	1,742	1,506	967	461	150	37	14
2019.3/4	노원구	중계2.3동	외국인	164	3	-	1	1	10	16	25	24	16	17	24	12	12	-	-	3	-	-	-	-	-
2019.3/4	노원구	공릉1동	계	39,256	1,110	1,306	1,264	1,787	3,661	3,529	2,810	3,136	2,702	3,000	2,975	3,122	3,017	2,110	1,459	1,135	665	313	105	36	14
2019.3/4	노원구	공릉1동	한국인	38,522	1,099	1,303	1,260	1,714	3,380	3,400	2,746	3,102	2,673	2,978	2,948	3,089	2,996	2,107	1,459	1,135	665	313	105	36	14
2019.3/4	노원구	공릉1동	외국인	734	11	3	4	73	281	129	64	34	29	22	27	33	21	3	-	-	-	-	-	-	-
2019.3/4	은평구	소계	계	486,159	14,807	17,561	18,325	23,206	30,585	36,395	32,655	38,928	36,260	43,072	39,478	39,409	35,521	25,200	21,049	17,076	10,147	4,111	1,559	428	387
2019.3/4	은평구	소계	한국인	481,663	14,690	17,468	18,254	23,022	30,262	35,882	32,022	38,401	35,869	42,679	39,074	38,983	35,275	25,119	21,007	17,050	10,132	4,103	1,556	428	387
2019.3/4	은평구	소계	외국인	4,496	117	93	71	184	323	513	633	527	391	393	404	426	246	81	42	26	15	8	3	-	-
2019.3/4	은평구	녹번동	계	38,158	1,364	1,338	1,070	1,520	2,218	2,862	2,978	3,391	2,776	3,188	3,043	3,105	2,829	2,034	1,694	1,398	805	354	131	38	22
2019.3/4	은평구	녹번동	한국인	37,716	1,352	1,334	1,065	1,515	2,187	2,814	2,910	3,344	2,738	3,147	3,005	3,064	2,795	2,015	1,689	1,397	803	352	130	38	22
2019.3/4	은평구	녹번동	외국인	442	12	4	5	5	31	48	68	47	38	41	38	41	34	19	5	1	2	2	1	-	-
2019.3/4	은평구	불광1동	계	41,048	1,293	1,477	1,271	1,670	2,493	3,065	2,758	3,127	3,003	3,498	3,409	3,564	3,074	2,208	1,925	1,581	988	438	143	37	26
2019.3/4	은평구	불광1동	한국인	40,730	1,283	1,471	1,267	1,667	2,475	3,037	2,704	3,087	2,974	3,480	3,370	3,529	3,054	2,199	1,922	1,580	988	437	143	37	26
2019.3/4	은평구	불광1동	외국인	318	10	6	4	3	18	28	54	40	29	18	39	35	20	9	3	1	-	1	-	-	-
2019.3/4	은평구	갈현1동	계	24,768	567	639	745	1,161	1,770	2,147	1,724	1,756	1,571	2,195	2,075	2,216	1,955	1,371	1,229	876	473	180	88	17	13
2019.3/4	은평구	갈현1동	한국인	24,510	562	636	743	1,157	1,758	2,109	1,688	1,725	1,540	2,163	2,058	2,185	1,946	1,370	1,224	876	473	180	87	17	13
2019.3/4	은평구	갈현1동	외국인	258	5	3	2	4	12	38	36	31	31	32	17	31	9	1	5	-	-	-	1	-	-
2019.3/4	은평구	갈현2동	계	30,235	896	972	1,079	1,720	2,180	2,310	2,028	2,357	2,214	2,704	2,573	2,415	2,126	1,477	1,251	970	610	237	86	12	18
2019.3/4	은평구	갈현2동	한국인	29,865	889	967	1,061	1,622	2,166	2,276	1,996	2,333	2,188	2,685	2,537	2,381	2,111	1,475	1,249	969	608	236	86	12	18
2019.3/4	은평구	갈현2동	외국인	370	7	5	18	98	14	34	32	24	26	19	36	34	15	2	2	1	2	1	-	-	-
2019.3/4	은평구	구산동	계	33,843	970	1,153	1,291	1,771	2,227	2,383	1,968	2,510	2,319	3,060	2,909	2,925	2,607	1,832	1,542	1,164	749	289	119	36	19
2019.3/4	은평구	구산동	한국인	33,603	966	1,142	1,289	1,759	2,214	2,350	1,932	2,480	2,307	3,039	2,883	2,905	2,592	1,830	1,541	1,163	748	289	119	36	19
2019.3/4	은평구	구산동	외국인	240	4	11	2	12	13	33	36	30	12	21	26	20	15	2	1	1	1	-	-	-	-
2019.3/4	은평구	대조동	계	29,784	737	763	825	1,214	2,110	2,758	2,332	2,411	2,138	2,510	2,356	2,348	2,156	1,545	1,372	1,170	677	229	89	23	21
2019.3/4	은평구	대조동	한국인	29,396	726	750	823	1,212	2,074	2,713	2,275	2,371	2,107	2,479	2,315	2,309	2,131	1,537	1,369	1,167	676	229	89	23	21
2019.3/4	은평구	대조동	외국인	388	11	13	2	2	36	45	57	40	31	31	41	39	25	8	3	3	1	-	-	-	-
2019.3/4	은평구	응암1동	계	25,747	788	947	1,127	1,443	1,487	1,963	1,765	2,143	2,137	2,303	2,007	1,914	1,720	1,233	1,062	858	534	190	86	32	8
2019.3/4	은평구	응암1동	한국인	25,438	781	940	1,125	1,439	1,444	1,921	1,715	2,113	2,106	2,288	1,984	1,881	1,704	1,231	1,059	857	534	190	86	32	8
2019.3/4	은평구	응암1동	외국인	309	7	7	2	4	43	42	50	30	31	15	23	33	16	2	3	1	-	-	-	-	-
2019.3/4	은평구	응암2동	계	23,882	1,323	1,406	989	1,060	1,209	1,265	1,708	2,627	2,318	2,177	1,711	1,516	1,420	994	812	695	385	177	54	19	17
2019.3/4	은평구	응암2동	한국인	23,663	1,319	1,397	986	1,053	1,195	1,250	1,671	2,593	2,297	2,157	1,692	1,501	1,412	990	809	692	383	176	54	19	17
2019.3/4	은평구	응암2동	외국인	219	4	9	3	7	14	15	37	34	21	20	19	15	8	4	3	3	2	1	-	-	-
2019.3/4	은평구	신사1동	계	28,658	929	926	943	1,362	1,800	2,274	2,041	2,412	2,002	2,470	2,293	2,411	2,182	1,501	1,209	1,014	546	234	82	17	10
2019.3/4	은평구	신사1동	한국인	28,409	920	920	938	1,358	1,787	2,238	1,998	2,384	1,984	2,447	2,267	2,391	2,171	1,496	1,208	1,014	546	234	81	17	10
2019.3/4	은평구	신사1동	외국인	249	9	6	5	4	13	36	43	28	18	23	26	20	11	5	1	-	-	-	1	-	-
2019.3/4	은평구	신사2동	계	21,998	623	703	850	1,058	1,429	1,651	1,397	1,708	1,559	1,942	1,828	1,872	1,776	1,253	892	711	451	191	76	17	11
2019.3/4	은평구	신사2동	한국인	21,836	620	701	845	1,054	1,416	1,628	1,373	1,691	1,547	1,919	1,818	1,859	1,768	1,251	891	709	451	191	76	17	11
2019.3/4	은평구	신사2동	외국인	162	3	2	5	4	13	23	24	17	12	23	10	13	8	2	1	2	-	-	-	-	-
2019.3/4	은평구	증산동	계	16,254	395	474	599	767	1,013	1,164	1,036	1,170	1,095	1,361	1,348	1,467	1,401	924	794	657	355	146	60	19	9
2019.3/4	은평구	증산동	한국인	16,113	391	474	595	761	993	1,141	1,017	1,152	1,087	1,349	1,338	1,460	1,396	921	794	656	355	145	60	19	9
2019.3/4	은평구	증산동	외국인	141	4	-	4	6	20	23	19	18	8	12	10	7	5	3	-	1	-	1	-	-	-
2019.3/4	은평구	수색동	계	9,094	268	217	232	386	551	668	571	695	506	716	790	867	874	561	446	351	218	119	38	14	6
2019.3/4	은평구	수색동	한국인	9,024	266	215	228	383	547	665	563	682	503	714	784	863	866	557	444	351	217	118	38	14	6
2019.3/4	은평구	수색동	외국인	70	2	2	4	3	4	3	8	13	3	2	6	4	8	4	2	-	1	1	-	-	-
2019.3/4	은평구	진관동	계	58,038	1,926	3,459	4,071	3,396	3,390	3,813	3,291	4,305	5,336	5,863	4,376	3,860	3,469	2,395	1,876	1,488	942	390	182	53	157
2019.3/4	은평구	진관동	한국인	57,800	1,923	3,455	4,070	3,393	3,372	3,780	3,262	4,259	5,302	5,842	4,362	3,843	3,464	2,390	1,875	1,486	941	389	182	53	157
2019.3/4	은평구	진관동	외국인	238	3	4	1	3	18	33	29	46	34	21	14	17	5	5	1	2	1	1	-	-	-
2019.3/4	은평구	불광2동	계	29,576	698	678	777	1,285	1,901	2,456	2,113	2,169	1,847	2,508	2,547	2,674	2,408	1,739	1,441	1,237	690	280	93	22	13
2019.3/4	은평구	불광2동	한국인	29,271	687	675	775	1,283	1,888	2,417	2,079	2,140	1,818	2,474	2,516	2,632	2,387	1,732	1,438	1,234	688	280	93	22	13
2019.3/4	은평구	불광2동	외국인	305	11	3	2	2	13	39	34	29	29	34	31	42	21	7	3	3	2	-	-	-	-
2019.3/4	은평구	응암3동	계	26,193	531	631	703	1,173	1,640	2,038	1,637	1,878	1,674	2,264	2,180	2,319	2,127	1,589	1,385	1,234	769	279	97	27	18
2019.3/4	은평구	응암3동	한국인	25,839	519	623	694	1,156	1,602	2,012	1,597	1,840	1,638	2,226	2,149	2,283	2,114	1,584	1,380	1,232	769	279	97	27	18
2019.3/4	은평구	응암3동	외국인	354	12	8	9	17	38	26	40	38	36	38	31	36	13	5	5	2	-	-	-	-	-
2019.3/4	은평구	역촌동	계	48,883	1,499	1,778	1,753	2,220	3,167	3,578	3,308	4,269	3,765	4,313	4,033	3,936	3,397	2,544	2,119	1,672	955	378	135	45	19
2019.3/4	은평구	역촌동	한국인	48,450	1,486	1,768	1,750	2,210	3,144	3,531	3,242	4,207	3,733	4,270	3,996	3,897	3,364	2,541	2,115	1,667	952	378	135	45	19
2019.3/4	은평구	역촌동	외국인	433	13	10	3	10	23	47	66	62	32	43	37	39	33	3	4	5	3	-	-	-	-
2019.3/4	서대문구	소계	계	324,089	9,737	11,156	11,077	14,988	28,030	28,760	22,431	24,372	22,430	27,049	25,475	24,925	21,951	15,094	13,109	11,301	7,340	3,069	1,167	352	276
2019.3/4	서대문구	소계	한국인	310,069	9,594	10,973	10,894	14,078	22,720	26,252	21,253	23,644	21,896	26,501	25,016	24,398	21,579	14,910	12,985	11,249	7,297	3,048	1,160	348	274
2019.3/4	서대문구	소계	외국인	14,020	143	183	183	910	5,310	2,508	1,178	728	534	548	459	527	372	184	124	52	43	21	7	4	2
2019.3/4	서대문구	천연동	계	18,803	694	712	777	875	1,188	1,260	1,177	1,407	1,374	1,745	1,589	1,535	1,256	861	787	692	532	212	78	23	29
2019.3/4	서대문구	천연동	한국인	18,502	689	701	768	867	1,145	1,223	1,142	1,381	1,351	1,725	1,564	1,502	1,242	853	786	690	532	212	77	23	29
2019.3/4	서대문구	천연동	외국인	301	5	11	9	8	43	37	35	26	23	20	25	33	14	8	1	2	-	-	1	-	-
2019.3/4	서대문구	홍제1동	계	25,045	863	856	866	1,203	1,565	1,676	1,690	1,951	1,799	2,207	2,086	2,105	1,906	1,297	1,054	951	590	251	92	25	12
2019.3/4	서대문구	홍제1동	한국인	24,755	859	853	863	1,193	1,536	1,648	1,656	1,921	1,783	2,186	2,058	2,069	1,878	1,290	1,050	946	588	250	91	25	12
2019.3/4	서대문구	홍제1동	외국인	290	4	3	3	10	29	28	34	30	16	21	28	36	28	7	4	5	2	1	1	-	-
2019.3/4	서대문구	홍제3동	계	16,534	446	433	492	808	1,101	1,129	1,031	1,074	985	1,470	1,434	1,377	1,326	952	841	762	565	198	72	18	20
2019.3/4	서대문구	홍제3동	한국인	16,363	445	430	491	805	1,079	1,113	1,006	1,061	974	1,454	1,420	1,349	1,314	947	841	762	565	198	72	17	20
2019.3/4	서대문구	홍제3동	외국인	171	1	3	1	3	22	16	25	13	11	16	14	28	12	5	-	-	-	-	-	1	-
2019.3/4	서대문구	홍제2동	계	14,629	401	505	523	665	907	1,049	923	1,024	952	1,294	1,291	1,381	1,126	715	692	579	375	145	57	18	7
2019.3/4	서대문구	홍제2동	한국인	14,499	398	504	521	658	898	1,030	907	1,013	941	1,277	1,285	1,373	1,117	712	689	577	374	143	57	18	7
2019.3/4	서대문구	홍제2동	외국인	130	3	1	2	7	9	19	16	11	11	17	6	8	9	3	3	2	1	2	-	-	-
2019.3/4	서대문구	홍은1동	계	22,758	645	737	798	1,137	1,512	1,536	1,276	1,546	1,483	1,950	2,017	1,985	1,869	1,265	1,036	941	630	245	104	28	18
2019.3/4	서대문구	홍은1동	한국인	22,426	644	731	794	1,111	1,424	1,490	1,241	1,517	1,475	1,936	1,999	1,964	1,852	1,260	1,028	939	629	242	104	28	18
2019.3/4	서대문구	홍은1동	외국인	332	1	6	4	26	88	46	35	29	8	14	18	21	17	5	8	2	1	3	-	-	-
2019.3/4	서대문구	홍은2동	계	28,402	666	862	1,017	1,478	2,208	2,271	1,835	1,954	1,869	2,565	2,403	2,329	2,164	1,405	1,210	1,011	690	309	101	35	20
2019.3/4	서대문구	홍은2동	한국인	27,638	650	847	1,002	1,419	2,008	2,150	1,766	1,905	1,843	2,519	2,361	2,286	2,140	1,391	1,199	1,006	686	304	101	35	20
2019.3/4	서대문구	홍은2동	외국인	764	16	15	15	59	200	121	69	49	26	46	42	43	24	14	11	5	4	5	-	-	-
2019.3/4	서대문구	남가좌1동	계	17,029	895	1,421	799	679	907	948	956	1,798	1,734	1,490	1,183	1,099	960	673	577	444	278	120	42	12	14
2019.3/4	서대문구	남가좌1동	한국인	16,686	890	1,405	785	666	813	912	934	1,774	1,710	1,459	1,169	1,085	940	663	574	443	277	119	42	12	14
2019.3/4	서대문구	남가좌1동	외국인	343	5	16	14	13	94	36	22	24	24	31	14	14	20	10	3	1	1	1	-	-	-
2019.3/4	서대문구	남가좌2동	계	25,729	882	1,024	879	1,331	2,274	1,941	1,607	2,009	1,813	2,212	2,034	1,863	1,658	1,236	1,080	904	585	229	110	35	23
2019.3/4	서대문구	남가좌2동	한국인	24,870	877	1,019	871	1,235	1,893	1,817	1,552	1,974	1,791	2,183	2,004	1,829	1,640	1,231	1,074	900	584	228	110	35	23
2019.3/4	서대문구	남가좌2동	외국인	859	5	5	8	96	381	124	55	35	22	29	30	34	18	5	6	4	1	1	-	-	-
2019.3/4	서대문구	북가좌1동	계	19,188	800	840	1,056	951	1,070	1,190	1,232	1,501	1,650	1,796	1,526	1,490	1,233	876	749	615	370	159	57	16	11
2019.3/4	서대문구	북가좌1동	한국인	19,035	795	836	1,056	947	1,058	1,174	1,212	1,482	1,633	1,773	1,516	1,481	1,226	873	748	613	370	159	57	15	11
2019.3/4	서대문구	북가좌1동	외국인	153	5	4	-	4	12	16	20	19	17	23	10	9	7	3	1	2	-	-	-	1	-
2019.3/4	서대문구	북가좌2동	계	33,955	858	1,068	1,109	1,621	2,343	2,633	2,155	2,539	2,484	2,922	2,808	2,875	2,601	1,840	1,632	1,278	738	315	99	27	10
2019.3/4	서대문구	북가좌2동	한국인	33,595	852	1,066	1,105	1,605	2,301	2,592	2,105	2,496	2,454	2,901	2,779	2,849	2,572	1,828	1,625	1,278	737	315	99	26	10
2019.3/4	서대문구	북가좌2동	외국인	360	6	2	4	16	42	41	50	43	30	21	29	26	29	12	7	-	1	-	-	1	-
2019.3/4	서대문구	충현동	계	18,242	367	465	521	769	1,334	1,674	1,358	1,344	1,209	1,485	1,580	1,576	1,437	892	757	645	432	227	90	47	33
2019.3/4	서대문구	충현동	한국인	17,768	358	456	515	754	1,239	1,623	1,294	1,284	1,161	1,458	1,548	1,543	1,420	886	756	645	432	226	90	47	33
2019.3/4	서대문구	충현동	외국인	474	9	9	6	15	95	51	64	60	48	27	32	33	17	6	1	-	-	1	-	-	-
2019.3/4	서대문구	북아현동	계	17,607	791	740	530	666	1,228	1,396	1,498	1,639	1,395	1,463	1,522	1,408	1,051	691	562	501	302	133	50	15	26
2019.3/4	서대문구	북아현동	한국인	17,153	773	722	523	653	1,153	1,343	1,448	1,603	1,360	1,427	1,487	1,365	1,033	683	555	501	301	133	49	15	26
2019.3/4	서대문구	북아현동	외국인	454	18	18	7	13	75	53	50	36	35	36	35	43	18	8	7	-	1	-	1	-	-
2019.3/4	서대문구	신촌동	계	24,810	545	356	379	1,074	6,375	5,108	2,371	1,387	1,010	1,112	1,084	1,005	797	602	556	489	336	120	61	19	24
2019.3/4	서대문구	신촌동	한국인	18,713	528	346	376	606	2,987	3,698	1,965	1,260	935	1,058	1,043	963	777	585	543	487	334	119	61	19	23
2019.3/4	서대문구	신촌동	외국인	6,097	17	10	3	468	3,388	1,410	406	127	75	54	41	42	20	17	13	2	2	1	-	-	1
2019.3/4	서대문구	연희동	계	41,358	884	1,137	1,331	1,731	4,018	4,949	3,322	3,199	2,673	3,338	2,918	2,897	2,567	1,789	1,576	1,489	917	406	154	34	29
2019.3/4	서대문구	연희동	한국인	38,066	836	1,057	1,224	1,559	3,186	4,439	3,025	2,973	2,485	3,145	2,783	2,740	2,428	1,708	1,517	1,462	888	400	150	33	28
2019.3/4	서대문구	연희동	외국인	3,292	48	80	107	172	832	510	297	226	188	193	135	157	139	81	59	27	29	6	4	1	1
2019.3/4	마포구	소계	계	385,605	13,137	13,914	14,176	16,628	29,079	37,066	33,213	34,595	30,304	33,498	28,598	26,711	22,725	15,344	13,277	11,217	7,093	3,227	1,126	357	320
2019.3/4	마포구	소계	한국인	373,629	12,945	13,728	14,010	16,044	25,765	34,867	31,959	33,622	29,605	32,936	28,013	26,118	22,389	15,170	13,199	11,174	7,075	3,215	1,122	355	318
2019.3/4	마포구	소계	외국인	11,976	192	186	166	584	3,314	2,199	1,254	973	699	562	585	593	336	174	78	43	18	12	4	2	2
2019.3/4	마포구	용강동	계	22,403	954	1,372	1,206	846	1,043	1,437	1,724	2,195	2,275	2,209	1,580	1,516	1,255	827	676	607	398	200	56	18	9
2019.3/4	마포구	용강동	한국인	21,878	946	1,353	1,195	837	1,013	1,380	1,637	2,118	2,226	2,166	1,531	1,471	1,236	819	668	603	396	200	56	18	9
2019.3/4	마포구	용강동	외국인	525	8	19	11	9	30	57	87	77	49	43	49	45	19	8	8	4	2	-	-	-	-
2019.3/4	마포구	대흥동	계	13,776	202	250	304	527	2,405	1,986	1,103	928	815	951	843	861	738	531	412	453	250	126	43	26	22
2019.3/4	마포구	대흥동	한국인	11,588	188	240	298	402	1,295	1,542	941	849	769	915	794	797	715	520	410	449	249	125	43	26	21
2019.3/4	마포구	대흥동	외국인	2,188	14	10	6	125	1,110	444	162	79	46	36	49	64	23	11	2	4	1	1	-	-	1
2019.3/4	마포구	염리동	계	13,533	475	537	582	599	1,236	1,318	973	1,162	1,053	1,198	1,011	902	688	489	459	432	245	120	24	18	12
2019.3/4	마포구	염리동	한국인	12,499	465	524	568	570	902	983	875	1,112	1,027	1,174	978	858	677	481	456	430	245	120	24	18	12
2019.3/4	마포구	염리동	외국인	1,034	10	13	14	29	334	335	98	50	26	24	33	44	11	8	3	2	-	-	-	-	-
2019.3/4	마포구	신수동	계	22,514	868	821	866	1,071	1,762	1,831	1,657	1,936	1,773	2,072	1,767	1,598	1,405	879	805	668	424	201	67	25	18
2019.3/4	마포구	신수동	한국인	22,001	860	817	859	1,045	1,596	1,736	1,603	1,898	1,741	2,056	1,748	1,575	1,388	875	802	667	424	201	67	25	18
2019.3/4	마포구	신수동	외국인	513	8	4	7	26	166	95	54	38	32	16	19	23	17	4	3	1	-	-	-	-	-
2019.3/4	마포구	서교동	계	26,104	542	509	553	949	2,695	3,664	2,955	2,506	1,939	1,988	1,675	1,480	1,304	910	870	699	494	240	91	19	22
2019.3/4	마포구	서교동	한국인	24,316	522	500	533	812	2,004	3,294	2,780	2,391	1,878	1,933	1,621	1,441	1,275	903	869	696	493	239	91	19	22
2019.3/4	마포구	서교동	외국인	1,788	20	9	20	137	691	370	175	115	61	55	54	39	29	7	1	3	1	1	-	-	-
2019.3/4	마포구	합정동	계	19,175	832	461	454	650	1,445	2,339	2,116	1,896	1,406	1,311	1,267	1,297	1,114	778	680	550	337	148	66	10	18
2019.3/4	마포구	합정동	한국인	18,772	829	459	454	621	1,373	2,256	2,059	1,858	1,378	1,292	1,239	1,272	1,105	772	677	550	336	148	66	10	18
2019.3/4	마포구	합정동	외국인	403	3	2	-	29	72	83	57	38	28	19	28	25	9	6	3	-	1	-	-	-	-
2019.3/4	마포구	망원1동	계	21,995	621	609	649	825	1,452	2,198	2,110	2,151	1,663	1,832	1,641	1,610	1,354	994	905	715	410	180	55	15	6
2019.3/4	마포구	망원1동	한국인	21,607	612	605	646	824	1,420	2,139	2,035	2,100	1,641	1,807	1,607	1,567	1,335	986	904	714	410	179	55	15	6
2019.3/4	마포구	망원1동	외국인	388	9	4	3	1	32	59	75	51	22	25	34	43	19	8	1	1	-	1	-	-	-
2019.3/4	마포구	망원2동	계	19,270	608	730	779	955	1,180	1,564	1,462	1,661	1,595	1,804	1,496	1,305	1,263	877	781	628	354	148	49	15	16
2019.3/4	마포구	망원2동	한국인	19,082	607	725	776	952	1,165	1,545	1,439	1,645	1,575	1,783	1,477	1,280	1,251	875	780	626	354	148	48	15	16
2019.3/4	마포구	망원2동	외국인	188	1	5	3	3	15	19	23	16	20	21	19	25	12	2	1	2	-	-	1	-	-
2019.3/4	마포구	연남동	계	17,051	405	370	346	573	1,345	2,205	1,862	1,642	1,259	1,296	1,097	1,107	1,101	688	610	548	328	169	53	29	18
2019.3/4	마포구	연남동	한국인	15,935	389	357	329	526	1,134	2,028	1,748	1,556	1,174	1,234	1,042	1,043	1,027	644	590	532	325	161	51	27	18
2019.3/4	마포구	연남동	외국인	1,116	16	13	17	47	211	177	114	86	85	62	55	64	74	44	20	16	3	8	2	2	-
2019.3/4	마포구	성산1동	계	20,288	496	623	721	895	1,410	1,866	1,753	1,898	1,660	1,956	1,545	1,391	1,225	884	735	649	374	137	39	15	16
2019.3/4	마포구	성산1동	한국인	19,870	494	616	718	879	1,347	1,792	1,697	1,852	1,626	1,928	1,521	1,361	1,210	877	729	645	371	137	39	15	16
2019.3/4	마포구	성산1동	외국인	418	2	7	3	16	63	74	56	46	34	28	24	30	15	7	6	4	3	-	-	-	-
2019.3/4	마포구	성산2동	계	41,623	1,326	1,563	1,750	2,098	2,957	3,873	3,541	3,473	3,301	3,772	3,070	2,678	2,340	1,746	1,579	1,317	721	340	129	32	17
2019.3/4	마포구	성산2동	한국인	41,333	1,323	1,556	1,747	2,094	2,894	3,814	3,494	3,450	3,283	3,757	3,056	2,666	2,329	1,739	1,576	1,316	721	340	129	32	17
2019.3/4	마포구	성산2동	외국인	290	3	7	3	4	63	59	47	23	18	15	14	12	11	7	3	1	-	-	-	-	-
2019.3/4	마포구	상암동	계	32,976	1,099	1,928	2,486	2,035	2,033	2,374	1,833	2,560	3,110	3,628	2,502	1,927	1,708	1,168	953	764	503	244	86	17	18
2019.3/4	마포구	상암동	한국인	32,331	1,067	1,877	2,437	2,017	2,003	2,321	1,773	2,470	3,013	3,566	2,463	1,902	1,683	1,157	950	764	503	244	86	17	18
2019.3/4	마포구	상암동	외국인	645	32	51	49	18	30	53	60	90	97	62	39	25	25	11	3	-	-	-	-	-	-
2019.3/4	마포구	도화동	계	22,663	823	813	815	938	1,337	1,839	1,964	1,915	1,583	1,907	1,756	1,816	1,586	1,008	891	707	539	262	107	32	25
2019.3/4	마포구	도화동	한국인	22,380	813	812	813	933	1,318	1,795	1,938	1,888	1,550	1,875	1,732	1,788	1,571	999	885	706	538	262	107	32	25
2019.3/4	마포구	도화동	외국인	283	10	1	2	5	19	44	26	27	33	32	24	28	15	9	6	1	1	-	-	-	-
2019.3/4	마포구	서강동	계	26,240	967	1,060	808	1,176	2,535	2,759	2,113	2,383	2,056	2,215	1,932	1,801	1,423	906	735	624	442	199	65	25	16
2019.3/4	마포구	서강동	한국인	25,293	959	1,054	806	1,060	2,123	2,570	2,048	2,337	2,027	2,191	1,917	1,786	1,412	901	734	622	442	199	65	25	15
2019.3/4	마포구	서강동	외국인	947	8	6	2	116	412	189	65	46	29	24	15	15	11	5	1	2	-	-	-	-	1
